EDUCATION,AGE,SEX_MAR,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,log_PAY_AMT1,log_PAY_AMT2,log_PAY_AMT3,log_PAY_AMT4,log_PAY_AMT5,log_PAY_AMT6,def_pay
1,31,2,0,0,2,0,0,2,140000.0,10.12667110305036,0.0,8.006700845440367,8.962007209588313,0.0,7.824445930877619,0
1,26,5,0,0,0,0,0,0,140000.0,9.210440366976517,9.472858470764415,8.672828482947686,9.510963348560765,6.1903154058531475,8.854379458771108,0
2,26,2,0,0,0,0,0,0,120000.0,8.517393171418904,8.517393171418904,8.331586243630754,8.517393171418904,8.517393171418904,8.517393171418904,0
2,48,4,0,0,0,0,0,0,360000.0,9.116139576577355,8.895766604056085,8.665785595466064,8.630700432209832,8.630700432209832,8.31898612539206,0
3,43,1,0,0,0,0,0,0,20000.0,10.015028927269036,7.174724309836376,7.138073034044347,7.286191714702382,8.148445666243235,7.438971592395862,0
1,47,1,0,0,0,0,0,0,100000.0,7.295735072749282,5.968707559985366,5.968707559985366,5.968707559985366,0.0,7.7752758464868625,0
2,41,4,0,0,0,0,0,0,210000.0,7.369600720526409,5.840641657373398,8.23323750070527,6.777646593635117,0.0,6.040254711277414,1
2,24,5,0,0,0,0,0,0,80000.0,8.071218539969863,8.006700845440367,7.620214770574455,7.601402334583733,7.496097345175956,7.496097345175956,1
1,50,4,0,0,0,0,0,0,330000.0,8.377011160816375,7.956827122090111,7.440146680662688,0.0,7.444248649496705,5.556828061699537,0
1,24,2,0,0,0,0,0,0,220000.0,8.517393171418904,8.527341522468053,9.024492605405669,0.0,11.357826001857088,0.0,0
1,38,4,1,0,0,0,0,0,210000.0,0.0,5.5254529391317835,0.0,6.672032945461067,7.109062135687172,9.171287644712482,1
3,43,4,0,0,0,0,0,0,40000.0,7.438971592395862,7.316548177182976,7.0909098220799835,7.313886831633462,7.313886831633462,6.90875477931522,0
2,39,2,0,0,0,2,0,0,30000.0,8.01862546504575,7.745002803515839,0.0,6.90875477931522,7.601402334583733,5.003946305945459,0
2,27,2,2,2,2,2,0,0,470000.0,9.472781556562168,9.305832353435404,0.0,9.25770094333602,9.29090601981575,9.246479418592056,0
3,42,1,0,0,0,0,0,2,30000.0,5.968707559985366,5.968707559985366,5.484796933490655,7.293697720601438,0.0,0.0,0
2,36,4,1,0,0,0,0,0,240000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,36,2,2,0,0,0,0,0,80000.0,8.03947991910045,8.160803920954665,8.131824785007195,8.006700845440367,8.160803920954665,8.006700845440367,0
3,31,6,0,0,0,0,0,0,110000.0,8.294299608857235,8.517393171418904,8.006700845440367,8.006700845440367,8.006700845440367,9.099967314494812,0
1,38,5,0,0,0,0,0,0,310000.0,8.421342865759403,4.844187086458591,0.0,0.0,0.0,0.0,0
1,40,4,2,2,2,0,0,0,360000.0,9.392745258631441,0.0,8.682877107057168,8.517393171418904,8.412054873292933,8.45553053102413,1
3,45,5,0,0,0,0,0,0,330000.0,9.424564261115739,9.42375676753181,9.402364704231523,9.429556219952412,9.41033811378308,9.365547636278565,0
2,35,5,0,0,0,0,0,0,300000.0,9.394327208089198,9.105757331783742,9.741027444837728,9.392745258631441,9.165133779138104,9.61587214452889,0
2,33,5,0,0,0,0,0,0,320000.0,9.21463115339334,9.843365929194746,7.658227526161352,7.638679823876112,8.526351129201004,8.230843564198235,0
3,37,5,1,3,2,0,0,0,50000.0,0.0,3.2188758248682006,7.313886831633462,6.90875477931522,7.091742115095153,10.328526503601397,1
1,28,5,0,0,0,0,0,0,170000.0,8.784315349902657,8.488999457045455,10.021315031649332,8.480736654405622,8.492490578775866,8.50976567558744,0
3,44,1,0,0,0,0,0,0,350000.0,7.8961806086154915,7.5310163320779155,6.345636360828596,0.0,0.0,0.0,0
2,37,1,0,0,0,0,0,0,20000.0,7.383989457978509,8.006700845440367,6.498282149476434,6.517671272912275,6.727431724850855,6.663132695990803,0
2,23,2,2,0,0,0,0,0,50000.0,7.784057002639929,7.720905251936779,7.60339933974067,6.558197802812269,6.56244409369372,6.912742820493176,1
3,24,5,1,2,0,0,0,0,20000.0,0.0,7.195937226475569,6.2166061010848646,4.61512051684126,0.0,8.071218539969863,0
1,24,5,0,0,0,0,0,0,50000.0,7.645397699428633,7.602401335665818,6.910750787961936,5.476463551931511,6.919683849847411,5.966146739123692,0
2,23,2,1,2,0,0,2,0,20000.0,0.0,7.0909098220799835,6.90875477931522,0.0,6.90875477931522,9.210440366976517,1
2,26,1,0,0,0,0,0,0,50000.0,0.0,0.0,7.872836175025724,10.726960994771648,7.466227556215481,7.601402334583733,0
2,34,2,2,0,0,0,2,2,190000.0,8.517393171418904,8.517393171418904,9.210440366976517,0.0,9.402529747968487,7.926602599181384,1
2,33,4,0,0,0,0,0,0,60000.0,7.317876198626496,7.1693500166706,6.90875477931522,6.582025138892826,6.699500340161678,6.396929655216146,0
1,35,2,0,0,0,0,0,0,80000.0,8.290041618704489,8.832587702434553,7.450079569807499,7.229113877793302,9.900633483553221,7.791109510610028,0
2,27,5,0,0,0,0,0,0,150000.0,8.412054873292933,7.465082736399547,7.356918242356021,7.097548850614793,6.982862751468942,7.835974581721566,0
1,31,5,0,0,0,0,0,0,210000.0,0.0,8.912338567117548,6.795705775173514,8.713253274320705,7.738052297689316,8.101677747454572,0
3,50,4,0,0,0,0,0,0,240000.0,9.22197245620589,9.121618441915379,8.988321188323683,8.987321812850125,8.988446040062405,8.950921764797261,1
2,41,6,0,0,0,0,0,0,140000.0,8.006700845440367,7.601402334583733,7.695757990554761,6.90875477931522,8.006700845440367,7.783224016336037,1
1,28,5,1,2,2,0,0,0,60000.0,0.0,0.0,0.0,0.0,7.734558844354756,0.0,0
1,39,2,0,0,0,0,0,0,50000.0,7.496097345175956,7.601402334583733,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,0
2,27,5,0,0,0,0,0,0,50000.0,7.496097345175956,7.467942332285852,6.803505257608338,7.0909098220799835,7.0909098220799835,7.00397413672268,0
1,32,5,0,0,2,2,0,0,180000.0,7.945201132412759,0.0,0.0,7.945201132412759,0.0,5.176149732573829,0
1,40,5,0,0,2,2,2,2,30000.0,5.87493073085203,4.795790545596741,0.0,0.0,4.110873864173311,4.110873864173311,0
2,40,5,0,0,0,0,0,0,20000.0,7.379008127628304,7.698029170272805,7.656810091480378,0.0,0.0,0.0,0
2,75,4,0,0,0,0,0,0,250000.0,7.397561535524052,7.337587743538596,6.918695219020472,8.625688787569537,6.678342114654332,7.077498053569231,0
2,27,5,0,0,0,0,0,0,100000.0,7.489412083508719,7.495541943884256,7.00397413672268,7.048386408721883,7.793174347189205,0.0,0
1,25,2,0,0,0,0,2,0,330000.0,7.826044013518965,8.2960476427647,8.528528701079983,4.31748811353631,6.931471805599453,7.8504931808711405,0
3,46,1,0,0,0,0,0,0,50000.0,7.3537223303996315,7.1459844677143876,6.376726947898627,6.416732282512326,6.90875477931522,7.601402334583733,0
2,26,5,1,2,2,0,0,0,50000.0,7.444833273892193,4.919980925828125,7.095893221097532,7.602401335665818,7.603897968521881,8.007700012884026,0
2,28,2,0,0,0,0,0,0,30000.0,8.518592212329946,7.126890808898808,6.747586526829315,6.862757913051401,0.0,0.0,0
2,26,5,0,0,0,0,0,0,140000.0,8.588024372176829,8.534640105019959,8.190354403763262,8.267448958304849,8.239065331769268,8.103191752285786,1
1,28,5,0,0,0,0,0,0,160000.0,8.85978949474541,7.601402334583733,6.90875477931522,11.509620007961502,9.441531454869693,9.210440366976517,0
2,29,5,0,0,0,0,0,0,400000.0,8.048149101665201,7.293017679772782,8.51097389160232,7.552762084214147,7.822044008185619,6.760414691083428,0
2,25,1,0,0,0,0,0,0,50000.0,7.356279876550748,7.2399325913204695,6.8885724595653635,6.902742737158593,6.932447891572509,6.787844982309579,0
2,48,4,0,0,0,0,0,0,140000.0,7.1180162044653335,6.98100574072173,7.212294468500341,7.030857476116121,9.969368921649641,7.206377291472252,0
2,33,4,0,0,0,0,0,0,160000.0,7.805474625270857,9.198369000194964,10.869957958953366,7.344072850573066,7.701200180857446,0.0,0
3,43,4,0,0,0,0,0,0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,48,1,2,0,0,0,0,0,220000.0,9.210440366976517,9.107310471656639,8.699681400989514,8.612685172875459,8.699681400989514,8.612685172875459,1
1,29,5,0,0,0,0,0,0,510000.0,10.596909695290504,9.908226306883302,8.517393171418904,8.517593111437565,10.141164973627374,11.082157933374816,0
2,29,2,0,0,0,0,0,0,50000.0,7.3796321526095525,7.244941546337007,8.006700845440367,8.049107721326406,6.968850378341948,8.751316246773456,0
1,38,4,0,0,0,0,2,0,160000.0,8.447843113281444,8.694502206386648,9.849136957786047,0.0,9.445649620189263,7.558516743045645,0
1,37,5,0,0,0,0,0,0,230000.0,10.84575787336923,0.0,0.0,5.703782474656201,5.82600010738045,0.0,0
1,37,5,0,0,0,0,0,0,80000.0,5.556828061699537,8.698847859222488,5.241747015059643,7.405495663199472,9.733469990198337,8.294299608857235,0
2,25,4,0,0,0,0,0,0,150000.0,0.0,0.0,5.75890177387728,5.75890177387728,5.75890177387728,5.75890177387728,0
3,23,2,0,0,0,0,0,2,10000.0,7.034387929915503,7.1693500166706,6.171700597410915,6.742880635791903,0.0,5.170483995038151,0
3,49,5,0,0,0,0,0,0,130000.0,8.31898612539206,8.037866234709618,7.396948602621014,6.331501849893691,6.398594934535208,0.0,1
1,48,5,0,0,0,0,0,0,40000.0,7.3783837129967145,7.3783837129967145,7.313886831633462,7.313886831633462,7.313886831633462,7.313886831633462,0
2,27,2,3,2,2,0,0,0,50000.0,7.438971592395862,0.0,6.056784013228625,6.218600119691729,7.869019376499023,7.237778191923443,1
3,32,2,0,0,0,0,0,0,100000.0,7.618742377670413,7.60339933974067,6.424869023905388,7.60489448081162,6.917705609835305,7.60887062919126,0
1,34,1,0,2,0,0,0,0,120000.0,0.0,7.208600337960199,0.0,0.0,0.0,6.111467339502679,0
1,58,5,1,0,0,0,0,0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,33,5,0,0,0,0,0,0,200000.0,7.601402334583733,7.187657164114956,7.601402334583733,7.601402334583733,7.0909098220799835,8.006700845440367,0
2,28,5,0,0,0,0,0,0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,36,5,0,0,0,0,0,0,70000.0,8.40827078419205,9.433243894485784,8.092239406724211,8.006700845440367,8.006700845440367,7.601402334583733,0
1,40,1,2,0,0,0,0,0,460000.0,7.911690520708339,0.0,7.884199933676039,0.0,10.023312945604477,0.0,1
1,26,5,0,0,0,0,0,0,50000.0,5.75890177387728,5.75890177387728,5.75890177387728,5.75890177387728,5.75890177387728,5.75890177387728,0
3,33,1,0,0,0,0,0,0,50000.0,7.60489448081162,7.696212639346407,6.539585955617669,6.56244409369372,6.556778356158042,6.548219102762372,0
2,31,4,0,0,0,0,0,0,250000.0,8.294299608857235,8.412054873292933,8.517393171418904,8.294299608857235,8.517393171418904,8.38958706681109,0
1,27,5,0,0,0,0,0,0,30000.0,6.90875477931522,6.499787040655854,7.313886831633462,0.0,0.0,0.0,0
2,44,1,0,0,0,0,0,0,270000.0,9.216719978940223,8.54927308487965,9.225327501784431,10.698739956033227,10.680746075714726,10.342774209119803,0
3,30,5,0,0,0,0,0,0,180000.0,8.951958168569265,8.714731714015052,8.1786387885907,8.190354403763262,8.006700845440367,8.074649075066652,0
1,28,5,0,0,0,0,0,0,100000.0,8.336630087637147,8.006700845440367,7.613818684808629,8.517393171418904,8.006700845440367,8.006700845440367,0
3,32,4,0,0,0,0,0,0,230000.0,8.517393171418904,8.517393171418904,8.517393171418904,8.517393171418904,8.294299608857235,8.517393171418904,0
1,46,4,0,0,0,0,0,0,210000.0,10.6451153255436,9.993099711225815,9.90733016025358,9.691036630760662,6.375024819828097,9.892325487829936,0
1,38,2,2,0,0,0,0,0,210000.0,8.094683648698815,7.614312146452,7.601402334583733,7.601402334583733,7.601402334583733,7.8252452914317745,0
2,46,4,0,0,0,0,0,0,440000.0,9.060795734696166,8.84043543926657,8.223627175805483,8.24301946898925,8.294549515143679,7.9017475185201445,0
2,25,5,2,0,0,0,0,0,100000.0,8.152774052744075,7.646353722445999,7.601402334583733,7.662937850461535,7.581209826196346,7.352441100243583,1
2,46,4,0,0,0,0,0,0,240000.0,7.16703787691222,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0
1,33,2,0,0,0,0,0,0,280000.0,6.80128303447162,5.786897381366708,6.80128303447162,5.786897381366708,0.0,12.752151507032503,1
2,22,5,1,0,0,0,0,0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,43,1,3,2,2,2,2,2,30000.0,7.00397413672268,0.0,5.707110264748875,0.0,6.398594934535208,0.0,0
2,27,2,0,0,2,0,0,0,10000.0,8.162801353492073,0.0,6.2166061010848646,5.916202062607435,5.976350909297934,6.55250788703459,1
1,29,2,1,0,0,0,0,0,130000.0,0.0,0.0,0.0,0.0,0.0,7.313886831633462,0
1,31,2,0,0,0,0,0,0,200000.0,9.105090961257085,8.91811465947453,8.458716261657262,8.477412321404392,8.545197387825835,8.575650760987806,0
2,29,4,0,0,0,0,0,0,120000.0,6.489204931325317,7.749322464660356,7.261225091971921,0.0,7.507141079727608,7.822845290279774,0
2,36,4,0,0,0,0,0,0,210000.0,8.777092882855566,8.533656917446903,8.699681400989514,8.682877107057168,8.421783006611578,8.45553053102413,0
1,36,4,0,0,0,0,0,0,280000.0,7.9215356321335495,8.150179269682326,7.170888478512505,7.00397413672268,7.00397413672268,7.601402334583733,0
1,34,2,1,0,0,0,0,0,300000.0,0.0,9.472858470764415,0.0,9.883080742758466,5.318119993844216,0.0,1
2,37,2,0,0,0,0,0,0,100000.0,8.157943507105037,7.75491027202143,7.747164966520335,7.768956044538332,7.823245690685523,7.743269700829004,0
1,36,5,0,0,0,0,0,0,440000.0,0.0,0.0,0.0,0.0,11.995357787034976,0.0,0
3,40,4,0,0,0,0,0,0,50000.0,7.783640596221253,7.095893221097532,6.90875477931522,6.90875477931522,6.90875477931522,6.90875477931522,0
1,25,5,0,0,2,0,0,0,20000.0,7.937731775260109,0.0,8.294299608857235,7.438971592395862,6.90875477931522,7.601402334583733,1
1,27,5,0,0,0,0,0,0,200000.0,6.501289670540389,6.8679744089702925,8.271036865792954,6.922643891475888,8.160803920954665,7.9658927350845286,0
2,26,5,0,0,0,0,0,0,110000.0,8.0774471493312,8.683554728631462,0.0,8.006700845440367,0.0,0.0,0
2,36,4,0,0,0,0,0,0,500000.0,10.084266253072569,0.0,9.04793908261736,8.431853144249223,0.0,0.0,0
2,27,4,1,0,0,0,0,0,300000.0,8.559486103606488,0.0,0.0,0.0,0.0,0.0,0
3,55,1,2,2,2,3,3,4,30000.0,7.0909098220799835,7.0909098220799835,7.601402334583733,7.313886831633462,7.313886831633462,7.313886831633462,1
1,27,5,0,0,0,0,0,0,60000.0,9.533148246403337,9.5876803163585,8.494947582468917,5.6131281063880705,9.51473205799091,0.0,0
2,38,4,0,0,0,0,0,0,400000.0,6.90875477931522,7.2115567333138015,8.579792333172758,1.9459101490553132,7.77779262633883,9.114490046319348,0
2,34,4,0,0,0,0,0,0,180000.0,8.853808274977197,8.517393171418904,8.517393171418904,8.497194544909547,8.517393171418904,8.537191877922927,0
1,40,2,0,0,0,2,0,0,20000.0,8.006700845440367,8.03947991910045,0.0,8.006700845440367,7.313886831633462,0.0,0
3,49,4,0,2,2,2,0,0,200000.0,0.0,8.699681400989514,0.0,8.517393171418904,7.734996194022781,8.006700845440367,1
1,27,2,0,0,0,0,0,0,100000.0,7.397561535524052,7.160069207596127,5.303304908059076,6.470799503782602,6.813444599510896,5.303304908059076,0
2,23,2,0,0,0,0,0,0,60000.0,7.58629630715272,7.601402334583733,6.428105272684596,6.697034247666484,7.601402334583733,6.424869023905388,1
2,36,5,0,0,0,0,0,0,110000.0,7.696667081526462,7.824445930877619,7.601402334583733,7.650168700845001,7.824445930877619,7.696667081526462,0
3,53,4,1,0,0,0,0,0,260000.0,5.111987788356544,6.267200548541362,6.115892125483034,5.986452005284438,6.186208623900494,6.131226489483141,0
3,46,4,3,2,2,0,0,0,50000.0,8.230843564198235,0.6931471805599453,6.976348070447749,6.93828448401696,6.761572768804055,6.484635235635252,0
2,29,2,1,0,0,0,0,0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,29,2,1,2,2,0,0,0,110000.0,7.824445930877619,0.0,7.601402334583733,7.601402334583733,7.5256399750415355,7.601402334583733,1
1,27,5,0,0,0,0,0,0,340000.0,9.957312639231036,8.60557030203365,8.517393171418904,8.674196940225903,7.913155185928068,10.819798284210286,0
2,24,2,0,0,0,0,0,0,50000.0,6.976348070447749,7.313886831633462,8.207129168071326,7.815207062189088,7.175489713624222,6.90875477931522,0
2,28,4,0,0,0,0,0,0,230000.0,7.444833273892193,7.00397413672268,6.90875477931522,6.643789733147672,8.728102205062104,6.90875477931522,1
2,32,5,0,0,0,0,0,0,360000.0,9.210440366976517,8.853808274977197,9.210440366976517,9.210440366976517,9.210440366976517,9.210440366976517,0
2,43,2,1,0,0,0,0,0,210000.0,0.0,10.545709791910783,8.006700845440367,8.517393171418904,8.006700845440367,8.006700845440367,0
2,41,4,0,2,2,0,2,0,220000.0,5.786897381366708,0.0,6.85751406254539,0.0,5.786897381366708,5.786897381366708,1
2,34,4,2,2,2,2,2,0,60000.0,8.24301946898925,0.0,8.221747728346623,0.0,7.170888478512505,7.163946684342547,1
2,55,1,0,0,0,0,0,0,340000.0,10.70696786478042,9.026657889542886,7.692113339595466,10.110501721920453,8.911529941736559,11.254102921199001,0
1,40,1,2,2,2,2,2,2,150000.0,8.556606193773073,0.0,8.999742789830492,8.294299608857235,8.343077871169383,8.343077871169383,0
2,37,4,1,0,2,0,0,0,200000.0,6.90875477931522,0.0,8.839421607620602,10.085850775128717,9.741027444837728,7.824445930877619,1
2,40,5,0,0,2,0,0,0,130000.0,8.006700845440367,0.0,6.2166061010848646,6.2166061010848646,7.901377353792616,6.2166061010848646,1
1,28,5,1,2,0,0,0,0,60000.0,0.0,7.302496423727326,6.513230110912307,9.210440366976517,9.353661191420406,8.853808274977197,0
2,43,4,1,0,0,0,0,0,400000.0,0.0,0.0,0.0,7.3783837129967145,11.269438890372225,0.0,0
1,27,2,0,0,0,0,0,0,20000.0,7.188412736496954,7.3783837129967145,6.7226297948554485,6.55250788703459,6.51471269087253,5.932245187448011,0
1,28,5,0,0,0,0,0,0,190000.0,8.664923303440572,8.910450756416656,8.638702608813434,8.657650544111494,8.759511722116487,8.676928249537397,0
1,30,5,0,0,0,0,0,0,260000.0,9.210440366976517,8.987321812850125,8.699681400989514,8.853808274977197,8.853808274977197,8.699681400989514,0
2,31,5,0,0,0,0,0,0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,31,4,0,0,0,0,0,0,50000.0,7.5883236773352225,8.390949464841986,6.967909201801884,6.97914527506881,6.953684210870537,6.954638864880987,1
1,34,5,0,0,0,0,0,0,120000.0,8.839421607620602,8.524764456912555,7.00397413672268,7.193685818395112,8.24301946898925,7.61972421378267,0
2,30,5,0,0,0,0,0,0,240000.0,4.532599493153256,4.532599493153256,0.0,4.532599493153256,0.0,7.5411524551363085,0
2,36,2,0,0,0,0,0,0,50000.0,7.10085190894405,7.0909098220799835,0.0,6.88653164253051,0.0,0.0,0
1,29,5,0,2,0,0,0,2,200000.0,0.0,8.491465042843506,9.912645490320894,8.517393171418904,0.0,6.90875477931522,0
1,39,1,0,0,0,0,0,0,180000.0,9.305741456739435,11.884495917930655,10.165890277802454,0.0,11.522935199999528,7.549082710812286,0
1,26,5,0,0,0,0,0,0,180000.0,8.601718146485926,8.527539483470381,8.252185436003328,8.320448113956559,8.35490952835879,8.301273485191347,0
1,29,5,0,0,0,0,0,0,160000.0,0.0,0.0,8.517393171418904,8.517393171418904,7.313886831633462,9.472781556562168,0
2,26,5,0,0,0,0,0,0,100000.0,8.345455428161928,8.333270353255308,6.90875477931522,6.985641817639208,7.601402334583733,7.330405211844402,0
2,29,5,0,0,0,0,0,0,50000.0,8.006700845440367,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,7.601402334583733,1
2,31,5,0,0,0,0,0,0,140000.0,8.79497643168877,8.77971129020447,8.537191877922927,8.575650760987806,8.699681400989514,8.517393171418904,0
2,26,5,0,0,0,0,0,0,30000.0,7.252762418053187,7.328437352895162,6.432940092739179,6.679599185844383,6.573680166960646,6.90875477931522,1
1,26,2,0,0,0,0,0,0,90000.0,7.340835554123275,8.343077871169383,0.0,0.0,10.047674472848625,8.006700845440367,0
1,36,1,1,0,0,0,0,0,200000.0,9.222170123729759,10.758243248292487,0.0,8.294299608857235,11.51293546492023,9.210440366976517,0
1,30,2,1,0,0,0,0,0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,43,5,0,0,0,0,0,0,80000.0,8.064007347096661,7.8636512654486515,8.006700845440367,7.433666540166168,6.54534966033442,6.78332520060396,0
3,58,1,2,2,2,0,0,2,50000.0,8.131824785007195,0.0,6.90875477931522,6.90975328164481,6.453624998892692,6.459904454377535,0
2,45,1,0,0,0,0,0,0,180000.0,7.301147805856032,7.601402334583733,7.00397413672268,7.0909098220799835,7.313886831633462,7.313886831633462,1
2,26,5,0,0,0,0,0,0,240000.0,8.756210091886738,8.671629544720656,8.261268150577648,8.294299608857235,8.249575150000199,8.166500319155052,0
2,34,2,0,0,0,0,0,0,380000.0,9.106201332235038,10.463131911491967,8.517393171418904,8.699681400989514,8.517393171418904,8.38958706681109,0
4,24,5,0,0,0,0,0,0,110000.0,8.006700845440367,7.972810784121404,7.972810784121404,8.006700845440367,8.160803920954665,8.294299608857235,0
1,34,1,0,0,0,0,0,0,260000.0,5.676753802268282,10.840737105801496,10.482821930623263,10.435291582687311,5.676753802268282,5.676753802268282,0
2,23,5,4,3,2,0,0,0,500000.0,9.210440366976517,0.0,9.546884034617925,9.711176264112805,9.680406499268875,9.852246888342531,1
2,30,5,0,0,0,0,0,0,320000.0,7.859413154693583,7.851271997109883,7.852050207265889,7.8868329989550565,7.930925372483388,7.824445930877619,0
2,32,2,4,3,2,0,0,0,50000.0,0.0,0.0,7.141245122350491,7.214504414151143,7.151485463904735,7.372118028337787,0
1,40,1,1,0,0,0,0,0,110000.0,0.0,7.633853559681768,0.0,5.37989735354046,5.37989735354046,4.204692619390966,1
1,35,5,0,0,0,0,0,0,230000.0,5.707110264748875,5.991464547107982,6.501289670540389,6.3578422665081,6.419994928147142,6.255750041753367,0
2,56,4,1,0,0,0,0,0,330000.0,7.333023014386481,7.318539548567902,0.0,8.285513309079741,9.06843112579349,5.953243334287785,0
2,61,4,0,0,0,0,0,0,50000.0,8.006700845440367,7.71333788887187,6.883462586413092,6.90875477931522,7.601402334583733,6.946975992135418,0
2,24,2,0,2,2,2,0,0,10000.0,0.0,7.313886831633462,0.0,0.0,5.017279836814924,0.0,0
1,40,1,1,0,0,0,0,0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,32,4,3,2,0,0,0,0,20000.0,0.0,7.063903961472068,5.953243334287785,5.968707559985366,6.450470422144176,6.424869023905388,1
2,36,1,2,2,0,0,0,0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,30,2,0,0,0,0,0,0,160000.0,7.999007213243955,9.621588724840075,9.11866358340428,9.474932921202932,10.299339939461232,10.819798284210286,0
1,34,5,0,0,0,2,2,2,90000.0,7.403061091090091,9.105090961257085,0.0,8.987321812850125,0.0,7.601402334583733,0
3,54,3,0,0,0,0,0,0,30000.0,7.824445930877619,7.601402334583733,7.313886831633462,8.294299608857235,7.601402334583733,0.0,0
1,46,1,0,0,0,0,0,0,180000.0,8.999742789830492,8.575462099540212,8.10349427838097,8.525359754082631,11.987418999488815,8.853808274977197,0
